ano_eleicao,sigla_uf,nome_municipio,descricao_cargo,num_turno,numero_zona,sigla_partido,nome_candidato,nome_urna_candidato,numero_cand,desc_sit_cand_superior,desc_sit_candidato,desc_sit_cand_tot,total_votos
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,411,PFL,BENEDITA PASCOAL DOS SANTOS,DITINHA DO ISMÊNIA,25222,,DEFERIDO,SUPLENTE,372
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,411,PSB,LUIZ ANTONIO ANGELO DA SILVA,DR LUIZ ANTONIO,40852,,DEFERIDO,SUPLENTE,368
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PTB,SOFIA APARECIDA DA SILVA,SOFIA COIMBRA,14614,,DEFERIDO,SUPLENTE,368
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PT,ROSELI APARECIDA FERREIRA,PROFª ROSELI,13111,,DEFERIDO,SUPLENTE,364
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PMDB,NELSON EDI TEIXEIRA,NELSON EDI,15556,,DEFERIDO,SUPLENTE,355
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,411,PTB,SOFIA APARECIDA DA SILVA,SOFIA COIMBRA,14614,,DEFERIDO,SUPLENTE,355
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PT,ALBERTO BARBOSA DA SILVA,PROF. ALBERTO,13321,,DEFERIDO,SUPLENTE,355
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PPB,VALDIR ALVARENGA,VALDIR ALVARENGA,11636,,DEFERIDO,ELEITO,352
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PPB,BENTO AUGUSTO DA CUNHA SANTOS,BENTO AUGUSTO DA CUNHA SANTOS,11666,,DEFERIDO,SUPLENTE,352
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PHS,LUIZ CARLOS TIBÃES,TIBÃES MOTORISTA,31651,,DEFERIDO,SUPLENTE,349
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,411,PT,ANA PAULA ROSA DE SIMONE,ANA PAULA,13130,,DEFERIDO,SUPLENTE,347
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PHS,PEDRO PEREIRA DA COSTA,PEDRÃO DO CHAPÉU,31690,,DEFERIDO,SUPLENTE,345
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PSDB,ROBERTO ALEXANDER DE OLIVEIRA GONÇALVES,ROBERTO GONÇALVES,45000,,DEFERIDO,SUPLENTE,342
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,411,PT,VALTER APARECIDO BARBOSA,VALTER BARBOSA,13646,,DEFERIDO,SUPLENTE,342
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PSB,LUIZ ANTONIO ANGELO DA SILVA,DR LUIZ ANTONIO,40852,,DEFERIDO,SUPLENTE,341
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,411,PFL,MACIEL GOMES MARTINS,MACIEL MARTINS,25777,,DEFERIDO,SUPLENTE,339
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PPS,ROBERTO AMERICO DE SOUZA,ROBERTO AMERICO,23222,,DEFERIDO,SUPLENTE,336
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PL,EDNARDO JOSÉ DE PAULA SANTOS,EDNARDO,22222,,SUB JUDICE,NÃO ELEITO,334
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,411,PSTU,ANTONIO DONIZETE FERREIRA,TONINHO,16616,,DEFERIDO,NÃO ELEITO,334
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PHS,MARIA EMILIA LOPES CARVALHO,MARIA EMILIA,31654,,DEFERIDO,SUPLENTE,331
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PTB,LUIZ PEREIRA DE ALMEIDA,PASTOR LUIZ PEREIRA,14625,,DEFERIDO,SUPLENTE,325
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PDT,JOSE LUIZ CUOGHI,JOSE LUIZ CUOGHI,12678,,DEFERIDO,NÃO ELEITO,323
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PSDB,QUINTINA DINIZ DE FIGUEIREDO DOMINGUEZ,DRA QUINTINA,45600,,DEFERIDO,SUPLENTE,322
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,411,PSDB,LUIZ PAULO COSTA,LUIZ PAULO COSTA,45045,,DEFERIDO,SUPLENTE,322
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,411,PPB,XAVIER SILVA,XAVIER SILVA,11699,,DEFERIDO,SUPLENTE,320
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,411,PPS,MIRANDA UEB MACHADO,MIRANDA UEB,23690,,DEFERIDO,ELEITO,317
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PMDB,RUBENS AMARAL BORDIERI,RUBENS BORDIERI,15567,,DEFERIDO,SUPLENTE,317
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PTB,JAIR MORGADO DOS SANTOS,JAIR MORGADO,14655,,DEFERIDO,SUPLENTE,315
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PPS,JOSE CLAUDIO PEREIRA GOMES,CLAUDIO MASSAGISTA,23444,,DEFERIDO,SUPLENTE,314
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PV,ANDRÉ MARCOS RIBEIRO BRAGA,ANDRÉ BRAGA,43151,,DEFERIDO,SUPLENTE,314
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PT,MAURO KANO,MAURO KANO,13213,,DEFERIDO,ELEITO POR MÉDIA,311
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,282,PSB,MICHIHARU SOGABE,SOGABE,40250,,DEFERIDO,SUPLENTE,311
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,282,PSDB,JUVENIL DE ALMEIDA SILVÉRIO,JUVENIL,45654,,DEFERIDO,SUPLENTE,310
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,411,PHS,AILCI GONÇALVES DA ROSA,AILCI GRAÇA E PAZ,31665,,DEFERIDO,SUPLENTE,310
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PT,JORGE JERONIMO,JERÔNIMO,13900,,DEFERIDO,SUPLENTE,310
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PPS,MIRANDA UEB MACHADO,MIRANDA UEB,23690,,DEFERIDO,ELEITO,309
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,282,PT,AMELIA NAOMI OMURA,AMELIA,13500,,DEFERIDO,ELEITO,301
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PDT,ANA MARIA PAULINO,ANA PAULINO,12613,,DEFERIDO,NÃO ELEITO,301
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,282,PPB,JAIRO PINTOS,JAIRO PINTOS,11611,,DEFERIDO,SUPLENTE,300
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,411,PHS,ALVARO MACHUCA,DR. MACHUCA,31636,,DEFERIDO,SUPLENTE,298
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,411,PSDB,DILERMANDO DIÉ ANTONIO DE ALVARENGA,DILERMANDO DIÉ,45678,,DEFERIDO,ELEITO,297
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,411,PT,NEUSA LEONORA DO CARMO,DRª NEUSA,13800,,DEFERIDO,ELEITO POR MÉDIA,296
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PSB,LUIZ ANTONIO ANGELO DA SILVA,DR LUIZ ANTONIO,40852,,DEFERIDO,SUPLENTE,294
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,411,PSDB,JUVENIL DE ALMEIDA SILVÉRIO,JUVENIL,45654,,DEFERIDO,SUPLENTE,290
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PMDB,ROBERTO CARLOS PEREIRA DOS SANTOS,ROBERTO SACOLÃO,15553,,DEFERIDO,SUPLENTE,289
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PHS,SEBASTIÃO PEREIRA MOTA,PROFESSOR MOTA ( TOTA ),31632,,DEFERIDO,SUPLENTE,288
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PTB,CLAYTON RODRIGUES DA COSTA,CLAYTON COSTA,14621,,DEFERIDO,SUPLENTE,285
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PSB,LUCIEL DA SILVA,LUCIEL,40321,,DEFERIDO,SUPLENTE,283
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,411,PMDB,SONIA MARIA SANEFUJI,SONIA SANEFUJI,15522,,DEFERIDO,SUPLENTE,282
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PPS,MIRANDA UEB MACHADO,MIRANDA UEB,23690,,DEFERIDO,ELEITO,274
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PPB,ACACIO LUIZ TEIXEIRA,ACACINHO,11608,,DEFERIDO,SUPLENTE,269
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PSDB,ROBERTO ALEXANDER DE OLIVEIRA GONÇALVES,ROBERTO GONÇALVES,45000,,DEFERIDO,SUPLENTE,268
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,411,PMDB,APARECIDA CIRLEI MIRANDA PORTELA,SHIRLEY,15577,,DEFERIDO,SUPLENTE,266
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PSB,DULCE RITA CHAVES DE ANDRADE DABKIEWICZ,DULCE RITA,40400,,DEFERIDO,SUPLENTE,264
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,282,PHS,ANTONIO MARCOS DOS SANTOS,MARCOS DA IDE,31699,,DEFERIDO,SUPLENTE,262
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,411,PDT,NATANAEL MARTINS DO AMARAL,NATA AMARAL,12612,,DEFERIDO,NÃO ELEITO,261
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PMDB,DÉCIO BARBOSA RAMOS,DÉCIO BARBOSA,15523,,DEFERIDO,SUPLENTE,260
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PHS,ANTONIO MARCOS DOS SANTOS,MARCOS DA IDE,31699,,DEFERIDO,SUPLENTE,259
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PMN,ANTONIO FLORESTAM DA SILVA,TONI FLORESTAM,33633,,DEFERIDO,SUPLENTE,259
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,282,PSDB,CRISTOVÃO GOMES GONÇALVES,CRISTOVÃO GONÇALVES,45633,,DEFERIDO,ELEITO,259
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PT,VICENTE DE MORAES CIOFFI,VICENTE CIOFFI,13313,,DEFERIDO,SUPLENTE,256
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PFL,RENATA LEMES DE PAIVA,RENATA PAIVA,25200,,DEFERIDO,SUPLENTE,256
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PTB,ALEX SANDRO CORREIA FERREIRA,ALEX PERUEIRO,14607,,DEFERIDO,SUPLENTE,256
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PTB,PEDRO ANTONIO FERREIRA,FERRERINHA,14670,,DEFERIDO,SUPLENTE,256
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PSTU,ANTONIO DONIZETE FERREIRA,TONINHO,16616,,DEFERIDO,NÃO ELEITO,255
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,411,PSDB,FELIPE ANTÔNIO CURY,FELIPE CURY,45777,,DEFERIDO,SUPLENTE,255
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PSDB,BLEID RAMOS DE PAULA,TONY BLEID,45789,,DEFERIDO,SUPLENTE,253
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,282,PHS,VALTAIR SOUZA NATO,GIGANTE,31678,,DEFERIDO,SUPLENTE,252
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,411,PTB,JOÃO BEZERRA SOBRINHO,JOÃO BEZERRA,14624,,DEFERIDO,ELEITO,252
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PMDB,LAERTE PINTO DA CUNHA,LAERTE PINTO,15555,,DEFERIDO,SUPLENTE,251
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PT,JOSE ROCHA DA CONCEIÇÃO,JOSÉ ROCHA,13155,,DEFERIDO,SUPLENTE,251
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PSDB,LUIZ PAULO COSTA,LUIZ PAULO COSTA,45045,,DEFERIDO,SUPLENTE,251
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PL,JESU DONIZETI DE SOUZA,JÉSU,22678,,DEFERIDO,NÃO ELEITO,247
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,282,PMDB,VERA LUCIA DA CRUZ PAULA,VERA DO POSTINHO,15513,,DEFERIDO,SUPLENTE,245
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,411,PPS,JOSE CLAUDIO PEREIRA GOMES,CLAUDIO MASSAGISTA,23444,,DEFERIDO,SUPLENTE,245
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PSDB,TEREZINHA MARQUES,TEREZINHA MARQUES,45622,,DEFERIDO,SUPLENTE,245
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,411,PHS,ANTONIO MARCOS DOS SANTOS,MARCOS DA IDE,31699,,DEFERIDO,SUPLENTE,243
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PHS,ALVARO MACHUCA,DR. MACHUCA,31636,,DEFERIDO,SUPLENTE,243
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PHS,LINO BISPO DA ROCHA,LINO BISPO,31661,,DEFERIDO,SUPLENTE,242
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,282,PT,MAURO KANO,MAURO KANO,13213,,DEFERIDO,ELEITO POR MÉDIA,242
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,411,PPS,LUCIANO GONÇALVES TOLEDO,LUCIANO TOLEDO DO GAPA,23456,,DEFERIDO,SUPLENTE,242
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,411,PFL,BENEDITO VIEIRA PEREIRA,BENEDITO VIEIRA. (BÊNE).,25700,,DEFERIDO,SUPLENTE,242
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,411,PPB,BENTO AUGUSTO DA CUNHA SANTOS,BENTO AUGUSTO DA CUNHA SANTOS,11666,,DEFERIDO,SUPLENTE,241
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PPS,FRANCISCO HONORIO DE OLIVEIRA,DR FRANCISCO HONORIO,23639,,DEFERIDO,SUPLENTE,238
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PFL,CID DE BRITO SILVA,CID BRITO,25600,,DEFERIDO,SUPLENTE,238
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,411,PDT,JOSE MARIA DE OLIVEIRA,JOSE MARIA,12640,,DEFERIDO,NÃO ELEITO,236
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,411,PT,JOSE ROBERTO FERNANDES DA SILVA,JOSE ROBERTO,13789,,DEFERIDO,SUPLENTE,236
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PFL,ROBERTO NICOLAU FREIRE,ROBERTO FREIRE,25333,,DEFERIDO,SUPLENTE,235
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PHS,MARIA FRANCISCA BATISTA SILVA,MARIA BATISTA,31624,,DEFERIDO,SUPLENTE,234
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PV,JOÃO MANUEL FARIA SIMÕES DE CARVALHO MAIO,DR. JOÃO MANUEL,43043,,DEFERIDO,SUPLENTE,233
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PMDB,RUBENS AMARAL BORDIERI,RUBENS BORDIERI,15567,,DEFERIDO,SUPLENTE,232
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PFL,BENEDITO VIEIRA PEREIRA,BENEDITO VIEIRA. (BÊNE).,25700,,DEFERIDO,SUPLENTE,231
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,282,PSDB,HELIO NISHIMOTO,HÉLIO NISHIMOTO,45610,,DEFERIDO,ELEITO,229
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,411,PPB,ELENA WATANABE HIRAKUI,ELENA WATANABE,11633,,DEFERIDO,SUPLENTE,227
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,282,PSB,WALTER KATSUNORI HAYASHI,WALTER HAYASHI,40100,,DEFERIDO,ELEITO POR MÉDIA,226
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PT,AILTON LAURENTINO,LAURENTINO,13123,,DEFERIDO,SUPLENTE,225
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,411,PTB,PEDRO DE FÁTIMA SILVA,PEDRO DE FÁTIMA,14641,,DEFERIDO,SUPLENTE,224
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PL,JOÃO BOSCO SOARES,BOSCO,22658,,DEFERIDO,NÃO ELEITO,222
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PPS,LUCIANO GONÇALVES TOLEDO,LUCIANO TOLEDO DO GAPA,23456,,DEFERIDO,SUPLENTE,222
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,282,PT,JUAREZ DOMINGUES DE VASCONCELOS,JUAREZ VASCONCELOS,13200,,DEFERIDO,SUPLENTE,221
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,411,PSDB,BERENICE DA SILVA LOPES DOS SANTOS,PROFESSORA BERENICE,45005,,DEFERIDO,SUPLENTE,219
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PFL,CID DE BRITO SILVA,CID BRITO,25600,,DEFERIDO,SUPLENTE,219
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PT,LUIGI BERTONCINI,LUIGI,13700,,DEFERIDO,SUPLENTE,218
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PPS,ALDECI ALVES DE FREITAS,ALDECI ALVES DE FREITAS,23601,,DEFERIDO,SUPLENTE,218
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,411,PSDB,BLEID RAMOS DE PAULA,TONY BLEID,45789,,DEFERIDO,SUPLENTE,214
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PSB,DULCE RITA CHAVES DE ANDRADE DABKIEWICZ,DULCE RITA,40400,,DEFERIDO,SUPLENTE,213
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,411,PPB,VALDIR ALVARENGA,VALDIR ALVARENGA,11636,,DEFERIDO,ELEITO,212
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PSDB,JUVENIL DE ALMEIDA SILVÉRIO,JUVENIL,45654,,DEFERIDO,SUPLENTE,212
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,411,PMDB,LAERTE PINTO DA CUNHA,LAERTE PINTO,15555,,DEFERIDO,SUPLENTE,210
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,282,PHS,JOSÉ ROBERTO DA SILVA,ZÉ ROBERTO PHS,31640,,DEFERIDO,SUPLENTE,208
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PT,ANTONIO GONÇALVES BATISTA,TONICO PIPOQUEIRO,13696,,DEFERIDO,SUPLENTE,207
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PTB,CARLOS ROBERTO DUTRA DE OLIVEIRA,DUTRA,14678,,DEFERIDO,SUPLENTE,207
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PSDB,HIRAM DO NASCIMENTO FREITAS,HIRAM,45333,,DEFERIDO,SUPLENTE,204
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,282,PMDB,CARLOS SATTELMAYER NETO,CARLINHOS SATTELMAYER,15525,,DEFERIDO,SUPLENTE,204
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PSDB,MARIA LUCIA RAMOS GUACELLI,MARIA LUCIA GUACELLI,45345,,DEFERIDO,SUPLENTE,203
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PTB,EURILDO PAES DE SOUZA,TIGRE,14685,,DEFERIDO,SUPLENTE,202
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PMN,JAIR MAGACHO VOLU,VOLU,33666,,DEFERIDO,SUPLENTE,201
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,282,PPB,PAULO FONSECA MORAIS,PAULO FONSECA MORAIS,11650,,DEFERIDO,SUPLENTE,201
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,411,PDT,WELINGTON DE SOUZA CARDOZO,WELINGTON CARDOZO,12614,,DEFERIDO,NÃO ELEITO,201
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PT,AILTON LAURENTINO,LAURENTINO,13123,,DEFERIDO,SUPLENTE,201
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PTB,CARLOS ALBERTO FERNANDES,CARLÃO DA RCC,14601,,DEFERIDO,SUPLENTE,201
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PTN,WILLIS BENTO GOULART,WILLIS BENTO GOULART,19619,,DEFERIDO,SUPLENTE,200
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,411,PSDB,QUINTINA DINIZ DE FIGUEIREDO DOMINGUEZ,DRA QUINTINA,45600,,DEFERIDO,SUPLENTE,200
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,411,PTB,CARLOS AVELAR DE MOURA,CARLINHOS DO TAXI,14644,,DEFERIDO,SUPLENTE,197
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PDT,JOSE NILDO MENEZES DOS SANTOS,NILDO,12625,,DEFERIDO,NÃO ELEITO,197
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PSDB,BERENICE DA SILVA LOPES DOS SANTOS,PROFESSORA BERENICE,45005,,DEFERIDO,SUPLENTE,196
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PTB,CARLOS ALBERTO FERNANDES SANTOS,CARLOS SANTOS,14640,,DEFERIDO,SUPLENTE,196
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PMDB,VITOR EUGENIO DE TOLEDO,VITOR EUGENIO,15544,,DEFERIDO,SUPLENTE,196
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PSDB,JORGE HENRIQUE DE OLIVEIRA,JORGE HENRIQUE DE OLIVEIRA,45645,,DEFERIDO,SUPLENTE,195
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,411,PSDB,ROBERTO ALEXANDER DE OLIVEIRA GONÇALVES,ROBERTO GONÇALVES,45000,,DEFERIDO,SUPLENTE,195
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,282,PSB,JOSÉ LUCAS DA SILVA,LUCAS,40789,,DEFERIDO,SUPLENTE,192
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PT,ANA TEREZA GONÇALVES DE CARVALHO,ANA TEREZA,13613,,DEFERIDO,SUPLENTE,189
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PT,JOÃO GILBERTO RIBEIRO,GIBA,13300,,DEFERIDO,ELEITO,189
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PPS,JEFERSON LISANDRO TEIXEIRA LEANDRO,FEIO,23666,,DEFERIDO,SUPLENTE,189
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,282,PSB,LUIZ ANTONIO ANGELO DA SILVA,DR LUIZ ANTONIO,40852,,DEFERIDO,SUPLENTE,188
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,411,PFL,JACY MARY MACHADO MOREIRA ISHIZUKA,MARY ISHIZUKA,25635,,DEFERIDO,SUPLENTE,188
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PPS,JOSE CLAUDIO PEREIRA GOMES,CLAUDIO MASSAGISTA,23444,,DEFERIDO,SUPLENTE,188
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PSDB,MARCOS AURELIO JACOMASSI,MARCOS JACOMASSI,45455,,DEFERIDO,SUPLENTE,186
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PMDB,ROBERTO DA PENHA RAMOS,ROBERTINHO DA PADARIA,15568,,DEFERIDO,SUPLENTE,184
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,282,PMDB,ROBERTO DA PENHA RAMOS,ROBERTINHO DA PADARIA,15568,,DEFERIDO,SUPLENTE,184
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,411,PMDB,ROBERTO DA PENHA RAMOS,ROBERTINHO DA PADARIA,15568,,DEFERIDO,SUPLENTE,184
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PPS,GERALDO DIMAS DO NASCIMENTO,DIMAS NASCIMENTO,23333,,DEFERIDO,SUPLENTE,183
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,411,PHS,LINO BISPO DA ROCHA,LINO BISPO,31661,,DEFERIDO,SUPLENTE,179
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PL,WELLINGTON RONALDO COSTA,RONALDO PARDAL,22123,,DEFERIDO,NÃO ELEITO,179
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PDT,WELINGTON DE SOUZA CARDOZO,WELINGTON CARDOZO,12614,,DEFERIDO,NÃO ELEITO,178
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,282,PT,JOSE ROBERTO FERNANDES DA SILVA,JOSE ROBERTO,13789,,DEFERIDO,SUPLENTE,177
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,411,PSDB,EDNARDO MONTEIRO,EDNARDO MONTEIRO,45001,,DEFERIDO,SUPLENTE,175
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PT,MARIA ZELITA DOS RAMOS,ZELITA,13330,,DEFERIDO,SUPLENTE,175
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PSDB,OSMAR ANTONIO FERREIRA,OSMAR FERREIRA,45013,,DEFERIDO,ELEITO POR MÉDIA,174
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,127,PFL,MARIA DAS GRAÇAS DE FREITAS,DRª GRAÇA,25400,,DEFERIDO,SUPLENTE,173
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,411,PFL,RENATA LEMES DE PAIVA,RENATA PAIVA,25200,,DEFERIDO,SUPLENTE,173
2000,SP,SAO JOSE DOS CAMPOS,VEREADOR,1,412,PL,ROSEMÁRIO MARTINS BERNADINO,PASTOR ROSEMARIO MORENO,22617,,DEFERIDO,NÃO ELEITO,173
